X,Y,OBJECTID,latitude,longitude,global_id,ward_code,ward_name,lga_code,lga_name,state_code,state_name,poi_file_name,uniqueID
7.63247833300005,5.73749000000004,33,5.73749,7.632478333,164249a2-900f-469b-b113-97aca3376c94,ABSBND08,Item 2,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND08_33
7.66287833300004,5.75279666700004,34,5.752796667,7.662878333,2bc6b5d4-0c64-443e-b1ff-dac7b6b1d1bf,ABSBND09,Item 3,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND09_34
7.63652666700006,5.74792833300006,35,5.747928333,7.636526667,314b9e80-af9c-4e3f-8dc2-996c7cfae060,ABSBND09,Item 3,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND09_35
7.65649000000008,5.74582166700003,36,5.745821667,7.65649,d335cd22-8ea8-422a-b4f3-379e89398f66,ABSBND09,Item 3,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND09_36
7.64160333300003,5.74457000000007,37,5.74457,7.641603333,d454722d-e4cb-475c-b417-afad6913c802,ABSBND09,Item 3,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND09_37
7.64162000000005,5.74397833300003,38,5.743978333,7.64162,0c7f2e1a-5754-4e5d-8619-f3cc0028d9c2,ABSBND09,Item 3,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND09_38
7.69682166700005,5.75851500000005,39,5.758515,7.696821667,72a7629d-3327-4bc1-b423-a65895139fb5,ABSBND10,Item Iv,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND10_39
7.69078426300007,5.75137290100002,40,5.7513729005931,7.69078426291682,228d30e8-14c7-484c-bb4c-db7905cee19f,ABSBND10,Item Iv,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND10_40
7.69053666700006,5.75103666700005,41,5.751036667,7.690536667,f65e3082-6ab2-47ef-93d3-1f4dbddaa432,ABSBND10,Item Iv,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND10_41
7.68389833300006,5.48565666700006,42,5.485656667,7.683898333,8c307935-2d81-4513-b0ab-619e9f4de088,ABSBND11,Itumbuzo 1,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND11_42
7.68375666700007,5.48512166700004,43,5.485121667,7.683756667,46e6e3c2-1d57-4706-b291-8fa7ea064fae,ABSBND11,Itumbuzo 1,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND11_43
7.49060500000007,5.65211166700004,44,5.652111667,7.490605,d4ca32cc-1c89-4288-a997-0bda99144ea4,ABSBND14,Nkpa 2,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND14_44
7.49122666700003,5.65428166700002,45,5.654281667,7.491226667,2e4beed1-31ae-48fe-9c7b-97dfe1282e95,ABSBND14,Nkpa 2,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND14_45
7.59006833300003,5.63176666700002,46,5.631766667,7.590068333,e38c4da5-af97-4667-9846-72244b61b124,ABSBND15,Ozuitem,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND15_46
7.60059666700005,5.59124500000007,47,5.591245,7.600596667,ed41276e-8b24-4053-b546-209f1fcf02cf,ABSBND15,Ozuitem,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND15_47
7.55930666700004,5.80596500000007,48,5.805965,7.559306667,1828f7af-4057-46c4-8e4b-660bfb3085ca,ABSBND16,Ugwueke,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND16_48
7.56117166700005,5.80700666700005,49,5.807006667,7.561171667,0609f526-4194-4c90-acf6-8b78acff950d,ABSBND16,Ugwueke,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND16_49
7.55956666700007,5.80122333300005,50,5.801223333,7.559566667,ba0412e4-678d-406e-92ae-ac0ff88d3d04,ABSBND16,Ugwueke,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND16_50
7.56101666700005,5.80893666700007,51,5.808936667,7.561016667,a7dcf6e9-6e4b-4aff-97e4-e4cea1a21296,ABSBND16,Ugwueke,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND16_51
7.54784833300005,5.64239166700003,52,5.642391667,7.547848333,f3f81ede-41bd-465e-b162-9e0a813d7be6,ABSBND18,Umuimenyi,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND18_52
7.54533500000002,5.64095666700007,53,5.640956667,7.545335,58fb68a9-00b3-4ca8-ad65-dde3adfc3a3e,ABSBND18,Umuimenyi,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND18_53
7.53969166700006,5.63822166700004,54,5.638221667,7.539691667,dd33db37-cda8-42cb-9c3b-33ad04a1a0d6,ABSBND18,Umuimenyi,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND18_54
7.55032500000004,5.67000000000007,55,5.67,7.550325,b3e402ee-fe8c-4579-ba43-f65e3f26169c,ABSBND18,Umuimenyi,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND18_55
7.54712979100003,5.66943831400005,56,5.66943831407476,7.54712979077071,5611c606-4d15-45ea-840c-2dcb81e78ee4,ABSBND18,Umuimenyi,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND18_56
7.54763833300007,5.66960166700005,57,5.669601667,7.547638333,2257045e-c3d0-47fc-9d96-66b052fc5eb7,ABSBND18,Umuimenyi,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND18_57
7.55520333300007,5.66138666700004,58,5.661386667,7.555203333,7d3f2501-cfc9-4197-bbd2-a653026b4f76,ABSBND18,Umuimenyi,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND18_58
7.55383183800006,5.66638897500007,59,5.66638897506768,7.55383183841655,16173c44-e10d-4b06-a754-ceeeb036eacf,ABSBND18,Umuimenyi,1004,Bende,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1004_ABSBND18_59
